LOTTO GAME,COMBINATIONS,DRAW DATE,JACKPOT (?),WINNERS
Megalotto 6/45,38-39-14-22-18-27,3/31/2014,"42,220,476.00",0
Megalotto 6/45,24-11-13-19-07-34,4/2/2014,"47,000,108.00",0
Megalotto 6/45,23-05-36-03-27-08,4/4/2014,"54,328,372.00",0
Megalotto 6/45,31-26-03-14-45-19,4/7/2014,"59,743,988.00",0
Megalotto 6/45,07-12-20-02-39-36,4/9/2014,"65,905,004.00",0
Megalotto 6/45,28-42-06-43-44-15,4/11/2014,"73,992,612.00",0
Megalotto 6/45,30-16-06-10-18-12,4/14/2014,"80,773,540.00",1
Megalotto 6/45,22-05-40-36-06-33,4/16/2014,"9,000,000.00",0
Megalotto 6/45,31-36-38-41-45-37,4/21/2014,"9,000,000.00",0
Megalotto 6/45,27-05-13-34-40-15,4/23/2014,"10,430,800.00",0
Megalotto 6/45,22-18-07-31-01-15,4/25/2014,"15,413,548.00",0
Megalotto 6/45,39-21-32-43-19-17,4/28/2014,"18,802,100.00",1
Megalotto 6/45,06-24-15-16-26-22,4/30/2014,"9,000,000.00",0
Megalotto 6/45,09-38-44-11-41-28,5/2/2014,"9,000,000.00",0
Megalotto 6/45,17-08-34-36-14-41,5/5/2014,"10,994,000.00",0
Megalotto 6/45,28-33-12-18-37-39,5/7/2014,"14,062,424.00",0
Megalotto 6/45,26-42-19-28-11-40,5/9/2014,"18,996,040.00",0
Megalotto 6/45,18-31-37-16-26-36,5/12/2014,"22,302,416.00",0
Megalotto 6/45,04-09-35-29-28-44,5/14/2014,"25,630,128.00",0
Megalotto 6/45,09-23-05-19-37-10,5/16/2014,"30,907,796.00",0
Megalotto 6/45,18-43-20-17-38-34,5/19/2014,"34,431,748.00",0
Megalotto 6/45,24-44-04-16-34-40,5/21/2014,"37,972,220.00",1
Megalotto 6/45,07-42-14-21-31-27,5/23/2014,"9,000,000.00",0
Megalotto 6/45,21-20-28-10-25-14,5/26/2014,"9,000,000.00",0
Megalotto 6/45,03-32-04-29-31-37,5/28/2014,"10,229,304.00",0
Megalotto 6/45,44-39-23-15-37-27,5/30/2014,"14,914,380.00",0
Megalotto 6/45,16-25-17-02-21-37,6/2/2014,"17,976,772.00",0
Megalotto 6/45,02-08-04-19-29-36,6/4/2014,"21,114,456.00",0
Megalotto 6/45,31-25-39-19-38-28,6/6/2014,"26,427,940.00",0
Megalotto 6/45,35-31-30-22-19-40,6/9/2014,"29,976,484.00",0
Megalotto 6/45,38-20-18-04-35-33,6/11/2014,"33,529,948.00",0
Megalotto 6/45,04-21-39-45-01-13,6/13/2014,"39,330,080.00",0
Megalotto 6/45,29-19-41-09-20-34,6/16/2014,"43,318,908.00",0
Megalotto 6/45,17-12-24-08-45-18,6/18/2014,"47,518,760.00",0
Megalotto 6/45,23-37-31-01-17-19,6/20/2014,"53,852,592.00",0
Megalotto 6/45,19-41-12-16-45-03,6/23/2014,"58,447,904.00",0
Megalotto 6/45,23-38-05-04-28-45,6/25/2014,"63,400,280.00",0
Megalotto 6/45,30-19-17-09-36-08,6/27/2014,"70,696,112.00",0
Megalotto 6/45,43-05-28-18-08-19,6/30/2014,"77,239,620.00",0
Megalotto 6/45,42-17-31-20-06-34,7/2/2014,"83,967,724.00",0
Megalotto 6/45,35-37-05-39-12-11,7/4/2014,"92,361,380.00",1
Megalotto 6/45,31-21-06-07-01-23,7/7/2014,"9,000,000.00",0
Megalotto 6/45,19-43-34-40-42-12,7/9/2014,"9,000,000.00",0
Megalotto 6/45,10-44-35-17-41-40,7/11/2014,"11,441,536.00",0
Megalotto 6/45,24-19-09-35-07-43,7/14/2014,"14,634,376.00",1
Megalotto 6/45,01-44-43-26-11-14,7/16/2014,"9,000,000.00",0
Megalotto 6/45,25-36-02-33-24-29,7/18/2014,"9,000,000.00",0
Megalotto 6/45,15-07-20-27-38-08,7/21/2014,"9,000,000.00",0
Megalotto 6/45,14-44-16-12-05-33,7/23/2014,"10,585,712.00",0
Megalotto 6/45,02-33-05-25-04-29,7/25/2014,"15,292,552.00",0
Megalotto 6/45,18-42-33-23-13-26,7/28/2014,"18,361,480.00",2
Megalotto 6/45,23-36-29-44-35-43,7/30/2014,"9,000,000.00",0
Megalotto 6/45,37-40-36-28-45-29,8/1/2014,"9,000,000.00",0
Megalotto 6/45,01-16-02-17-44-18,8/4/2014,"10,030,656.00",0
Megalotto 6/45,07-44-41-21-17-22,8/6/2014,"12,940,736.00",0
Megalotto 6/45,10-35-29-12-41-11,8/8/2014,"17,741,868.00",0
Megalotto 6/45,32-42-09-11-31-10,8/11/2014,"20,871,032.00",1
Megalotto 6/45,04-45-38-34-19-28,8/13/2014,"9,000,000.00",0
Megalotto 6/45,34-20-35-42-04-44,8/15/2014,"9,000,000.00",0
Megalotto 6/45,04-42-28-43-26-12,8/18/2014,"9,939,144.00",1
Megalotto 6/45,39-22-36-21-37-45,8/20/2014,"9,000,000.00",0
Megalotto 6/45,45-33-37-13-02-01,8/22/2014,"9,000,000.00",0
Megalotto 6/45,22-38-28-37-33-34,8/25/2014,"9,503,448.00",0
Megalotto 6/45,19-43-28-29-35-34,8/27/2014,"12,256,560.00",0
Megalotto 6/45,20-38-18-41-10-45,8/29/2014,"16,707,268.00",0
Megalotto 6/45,19-35-20-41-44-30,9/1/2014,"19,863,368.00",0
Megalotto 6/45,13-30-41-25-19-34,9/3/2014,"23,071,016.00",0
Megalotto 6/45,15-44-42-22-18-28,9/5/2014,"28,299,144.00",0
Megalotto 6/45,02-41-37-29-24-15,9/8/2014,"31,780,312.00",0
Megalotto 6/45,25-09-01-43-02-12,9/10/2014,"35,410,352.00",0
Megalotto 6/45,27-06-21-20-08-05,9/12/2014,"41,053,664.00",0
Megalotto 6/45,19-30-42-34-24-13,9/15/2014,"45,242,300.00",0
Megalotto 6/45,12-11-33-20-30-23,9/17/2014,"49,758,968.00",0
Megalotto 6/45,33-26-42-37-10-01,9/19/2014,"54,185,040.00",0
Megalotto 6/45,10-15-29-14-19-28,9/22/2014,"58,949,876.00",0
Megalotto 6/45,34-15-33-40-24-06,9/24/2014,"64,153,308.00",0
Megalotto 6/45,06-02-19-43-21-42,9/26/2014,"71,342,432.00",0
Megalotto 6/45,03-40-31-05-21-42,9/29/2014,"77,590,960.00",0
Megalotto 6/45,37-30-06-04-25-14,10/1/2014,"83,780,956.00",0
Megalotto 6/45,10-21-38-17-01-41,10/3/2014,"91,647,304.00",0
Megalotto 6/45,45-24-13-16-29-05,10/6/2014,"98,652,196.00",1
Megalotto 6/45,40-16-17-08-06-05,10/8/2014,"9,000,000.00",0
Megalotto 6/45,28-30-06-09-24-32,10/10/2014,"9,000,000.00",0
Megalotto 6/45,26-27-07-05-30-44,10/13/2014,"11,998,636.00",0
Megalotto 6/45,01-37-34-26-12-03,10/15/2014,"15,441,284.00",0
Megalotto 6/45,43-21-30-13-28-31,10/17/2014,"20,853,288.00",0
Megalotto 6/45,07-08-05-16-33-29,10/20/2014,"24,940,840.00",0
Megalotto 6/45,17-21-33-05-24-40,10/22/2014,"28,995,808.00",0
Megalotto 6/45,18-03-02-31-11-07,10/24/2014,"34,905,216.00",0
Megalotto 6/45,33-40-19-08-34-04,10/27/2014,"39,526,368.00",0
Megalotto 6/45,06-35-19-01-28-40,10/29/2014,"44,090,824.00",0
Megalotto 6/45,35-43-21-24-37-36,10/31/2014,"50,380,868.00",0
Megalotto 6/45,21-28-41-03-42-26,11/3/2014,"55,903,804.00",0
Megalotto 6/45,25-44-12-24-43-02,11/5/2014,"61,591,288.00",0
Megalotto 6/45,38-28-11-12-40-19,11/7/2014,"68,758,280.00",1
Megalotto 6/45,23-26-44-17-36-02,11/10/2014,"9,000,000.00",0
Megalotto 6/45,44-27-30-01-05-10,11/12/2014,"9,000,000.00",0
Megalotto 6/45,44-39-36-28-34-17,11/14/2014,"11,836,740.00",0
Megalotto 6/45,40-43-36-05-31-08,11/17/2014,"15,157,568.00",0
Megalotto 6/45,35-16-29-45-27-30,11/19/2014,"18,521,024.00",0
Megalotto 6/45,09-21-35-03-10-18,11/21/2014,"24,017,284.00",0
Megalotto 6/45,16-34-02-40-15-41,11/24/2014,"27,607,680.00",0
Megalotto 6/45,14-18-22-30-24-10,11/26/2014,"31,628,400.00",0
Megalotto 6/45,07-36-28-05-03-26,11/28/2014,"37,461,644.00",0
Megalotto 6/45,01-41-36-31-17-18,12/1/2014,"42,233,776.00",0
Megalotto 6/45,05-23-28-11-14-09,12/3/2014,"47,139,388.00",3
Megalotto 6/45,44-28-17-19-29-22,12/5/2014,"9,000,000.00",0
Megalotto 6/45,17-13-27-08-28-09,12/8/2014,"9,000,000.00",1
Megalotto 6/45,07-13-35-22-29-25,12/10/2014,"9,000,000.00",0
Megalotto 6/45,30-04-23-12-18-33,12/12/2014,"9,000,000.00",0
Megalotto 6/45,18-16-04-20-01-31,12/15/2014,"11,136,836.00",0
Megalotto 6/45,43-18-37-33-23-41,12/17/2014,"14,144,720.00",0
Megalotto 6/45,03-27-35-04-41-13,12/19/2014,"19,294,664.00",0
Megalotto 6/45,33-26-03-01-12-37,12/22/2014,"23,062,340.00",0
Megalotto 6/45,22-05-44-08-15-02,12/24/2014,"25,004,656.00",0
Megalotto 6/45,19-22-01-14-36-27,12/26/2014,"30,310,280.00",1
Megalotto 6/45,29-09-36-01-19-08,12/29/2014,"9,000,000.00",0
Megalotto 6/45,33-26-32-39-21-45,12/31/2014,"9,000,000.00",0
Megalotto 6/45,35-33-27-08-31-43,1/2/2015,"10,023,664.00",0
Megalotto 6/45,29-04-40-41-45-31,1/5/2015,"13,341,548.00",0
Megalotto 6/45,25-07-24-19-45-40,1/7/2015,"16,700,908.00",0
Megalotto 6/45,32-24-12-28-31-18,1/9/2015,"22,163,244.00",1
Megalotto 6/45,14-31-19-42-40-12,1/12/2015,"9,000,000.00",0
Megalotto 6/45,09-28-35-12-45-25,1/14/2015,"9,000,000.00",0
Megalotto 6/45,08-42-21-17-20-02,1/16/2015,"10,745,756.00",0
Megalotto 6/45,42-37-23-07-43-28,1/19/2015,"13,741,764.00",0
Megalotto 6/45,28-40-30-05-15-11,1/21/2015,"16,859,816.00",0
Megalotto 6/45,18-38-14-11-32-37,1/23/2015,"22,111,576.00",0
Megalotto 6/45,37-08-44-38-33-20,1/26/2015,"25,647,920.00",0
Megalotto 6/45,25-09-11-41-08-45,1/28/2015,"29,202,152.00",0
Megalotto 6/45,05-34-23-30-28-44,1/30/2015,"34,885,772.00",0
Megalotto 6/45,13-12-29-19-15-04,2/2/2015,"39,032,464.00",1
Megalotto 6/45,06-10-43-25-01-34,2/4/2015,"9,000,000.00",0
Megalotto 6/45,06-13-41-04-31-44,2/6/2015,"9,000,000.00",0
Megalotto 6/45,32-13-12-07-35-11,2/9/2015,"11,274,176.00",0
Megalotto 6/45,10-29-26-17-11-07,2/11/2015,"14,405,816.00",1
Megalotto 6/45,38-36-21-05-18-12,2/13/2015,"9,000,000.00",1
Megalotto 6/45,42-17-06-41-31-23,2/16/2015,"9,000,000.00",0
Megalotto 6/45,11-31-45-17-22-05,2/18/2015,"9,000,000.00",0
Megalotto 6/45,09-30-15-41-37-01,2/20/2015,"9,915,936.00",0
Megalotto 6/45,41-13-06-37-26-19,2/23/2015,"12,988,924.00",0
Megalotto 6/45,12-39-23-18-43-21,2/25/2015,"15,981,808.00",0
Megalotto 6/45,37-14-33-07-03-02,2/27/2015,"19,885,308.00",0
Megalotto 6/45,44-04-02-37-25-41,3/2/2015,"23,399,576.00",0
Megalotto 6/45,03-38-10-34-16-28,3/4/2015,"26,899,668.00",0
Megalotto 6/45,18-07-16-29-13-11,3/6/2015,"31,169,264.00",0
Megalotto 6/45,18-21-44-25-23-04,3/9/2015,"35,287,080.00",0
Megalotto 6/45,13-24-45-17-06-29,3/11/2015,"39,496,148.00",0
Megalotto 6/45,06-45-39-26-43-21,3/16/2015,"49,104,104.00",0
Megalotto 6/45,02-03-30-14-29-22,3/20/2015,"59,206,432.00",1
Megalotto 6/45,35-05-10-11-30-08,3/23/2015,"9,000,000.00",1
Megalotto 6/45,07-12-31-01-41-45,3/25/2015,"9,000,000.00",0
Megalotto 6/45,30-02-27-11-10-16,3/27/2015,"9,000,000.00",0
Megalotto 6/45,27-42-19-24-34-41,3/30/2015,"9,259,760.00",0
Megalotto 6/45,44-38-01-25-08-34,4/1/2015,"12,358,696.00",0
Megalotto 6/45,28-16-12-15-27-17,4/6/2015,"15,509,404.00",0
Megalotto 6/45,39-03-13-24-14-20,4/8/2015,"18,707,688.00",0
Megalotto 6/45,14-20-45-39-16-26,4/10/2015,"22,503,064.00",0
Megalotto 6/45,08-29-11-36-02-27,4/13/2015,"25,868,696.00",0
Megalotto 6/45,05-16-33-41-34-11,4/15/2015,"29,300,748.00",0
Megalotto 6/45,03-05-42-40-39-45,3/13/2015,"44,303,108.00",0
Megalotto 6/45,12-02-40-33-13-17,3/18/2015,"53,929,992.00",0
Megalotto 6/45,04-39-13-16-05-30,4/17/2015,"33,446,892.00",1
Megalotto 6/45,02-29-08-25-03-39,4/20/2015,"9,000,000.00",0
Megalotto 6/45,34-21-15-26-09-45,4/22/2015,"9,000,000.00",0
Megalotto 6/45,20-16-39-31-19-10,4/24/2015,"9,042,932.00",0
Megalotto 6/45,15-11-29-17-28-45,4/27/2015,"11,885,408.00",0
Megalotto 6/45,20-05-42-14-12-24,4/29/2015,"14,705,448.00",1
Megalotto 6/45,34-21-08-31-37-01,5/1/2015,"9,000,000.00",0
Megalotto 6/45,11-44-13-05-20-17,5/4/2015,"9,000,000.00",0
Megalotto 6/45,19-24-11-01-07-09,5/6/2015,"9,000,000.00",0
Megalotto 6/45,22-28-40-05-08-02,5/8/2015,"11,880,316.00",0
Megalotto 6/45,36-33-23-39-26-02,5/11/2015,"14,850,620.00",0
Megalotto 6/45,08-27-12-24-21-17,5/13/2015,"17,831,412.00",3
Megalotto 6/45,36-44-05-33-06-09,5/15/2015,"9,000,000.00",0
Megalotto 6/45,33-41-11-04-43-13,5/18/2015,"9,000,000.00",0
Megalotto 6/45,11-23-14-26-43-07,5/20/2015,"9,000,000.00",0
Megalotto 6/45,07-27-28-18-19-08,5/22/2015,"12,014,944.00",0
Megalotto 6/45,27-29-10-08-22-02,5/25/2015,"14,971,680.00",1
Megalotto 6/45,21-02-28-31-13-06,5/27/2015,"9,000,000.00",0
Megalotto 6/45,27-44-26-11-39-12,5/29/2015,"9,000,000.00",0
Megalotto 6/45,32-38-23-24-05-15,6/1/2015,"9,000,000.00",0
Megalotto 6/45,17-08-03-34-14-20,6/3/2015,"11,457,156.00",0
Megalotto 6/45,30-39-41-06-35-37,6/5/2015,"14,919,788.00",0
Megalotto 6/45,36-14-01-34-24-27,6/8/2015,"18,018,416.00",0
Megalotto 6/45,11-30-07-33-02-40,6/10/2015,"21,193,060.00",0
Megalotto 6/45,25-05-29-41-03-35,6/12/2015,"24,817,076.00",0
Megalotto 6/45,41-33-31-21-25-19,6/15/2015,"28,472,252.00",0
Megalotto 6/45,14-21-25-36-45-03,6/17/2015,"31,920,476.00",0
Megalotto 6/45,03-20-27-08-07-45,6/19/2015,"36,244,732.00",1
Megalotto 6/45,23-19-01-43-12-07,6/22/2015,"9,000,000.00",2
Megalotto 6/45,28-26-11-31-15-12,6/24/2015,"9,000,000.00",1
Megalotto 6/45,21-05-01-04-11-26,6/26/2015,"9,000,000.00",0
Megalotto 6/45,36-04-31-39-25-10,6/29/2015,"9,000,000.00",0
Megalotto 6/45,24-29-31-27-42-38,7/1/2015,"9,157,580.00",0
Megalotto 6/45,17-13-08-38-22-34,7/3/2015,"12,501,304.00",0
Megalotto 6/45,22-43-14-02-35-10,7/6/2015,"15,516,604.00",0
Megalotto 6/45,13-43-45-29-25-38,7/8/2015,"18,462,164.00",0
Megalotto 6/45,02-18-08-24-30-45,7/10/2015,"21,822,176.00",0
Megalotto 6/45,26-11-15-03-43-10,7/13/2015,"25,249,752.00",0
Megalotto 6/45,30-29-01-32-27-03,7/15/2015,"28,724,624.00",0
Megalotto 6/45,02-38-08-18-09-35,7/17/2015,"32,269,308.00",0
Megalotto 6/45,09-42-26-25-28-29,7/20/2015,"35,836,228.00",1
Megalotto 6/45,31-44-13-05-38-16,7/22/2015,"9,000,000.00",0
Megalotto 6/45,44-30-32-31-01-22,7/24/2015,"9,000,000.00",0
Megalotto 6/45,02-01-06-05-20-10,7/27/2015,"9,000,000.00",1
Megalotto 6/45,30-08-26-21-34-43,7/29/2015,"9,000,000.00",0
Megalotto 6/45,10-20-32-27-09-43,7/31/2015,"9,000,000.00",0
Megalotto 6/45,26-32-40-36-42-37,8/3/2015,"9,000,000.00",0
Megalotto 6/45,43-22-17-41-44-30,8/5/2015,"11,143,764.00",0
Megalotto 6/45,08-25-28-42-18-39,8/7/2015,"14,197,184.00",0
Megalotto 6/45,03-34-43-05-33-04,8/10/2015,"17,226,660.00",0
Megalotto 6/45,30-12-10-38-21-40,8/12/2015,"20,264,452.00",0
Megalotto 6/45,16-29-33-09-27-07,8/14/2015,"23,591,324.00",0
Megalotto 6/45,11-29-19-37-39-41,8/17/2015,"26,830,996.00",0
Megalotto 6/45,14-45-07-28-44-01,8/19/2015,"30,105,924.00",1
Megalotto 6/45,27-38-40-16-02-37,8/21/2015,"9,000,000.00",0
Megalotto 6/45,11-10-08-23-12-07,8/24/2015,"9,000,000.00",1
Megalotto 6/45,16-14-35-31-05-34,8/26/2015,"9,000,000.00",0
Megalotto 6/45,23-06-03-45-20-42,8/28/2015,"9,000,000.00",0
Megalotto 6/45,38-32-44-25-07-06,8/31/2015,"9,000,000.00",0
Megalotto 6/45,07-01-04-15-38-13,9/2/2015,"10,716,764.00",0
Megalotto 6/45,12-16-30-39-09-26,9/4/2015,"13,758,552.00",0
Megalotto 6/45,30-07-18-24-39-14,9/7/2015,"16,686,400.00",0
Megalotto 6/45,22-08-33-24-27-35,9/9/2015,"19,645,508.00",0
Megalotto 6/45,25-44-29-13-24-34,9/11/2015,"22,926,980.00",0
Megalotto 6/45,12-02-41-44-27-26,9/14/2015,"26,013,896.00",0
Megalotto 6/45,40-38-43-21-39-02,9/16/2015,"29,468,876.00",0
Megalotto 6/45,19-26-41-24-38-39,9/18/2015,"32,946,076.00",0
Megalotto 6/45,22-31-06-07-30-19,9/21/2015,"36,509,324.00",0
Megalotto 6/45,09-21-29-25-14-45,9/23/2015,"40,274,992.00",0
Megalotto 6/45,06-16-43-27-19-18,9/25/2015,"43,845,468.00",0
Megalotto 6/45,10-16-39-09-34-06,9/28/2015,"47,740,892.00",0
Megalotto 6/45,39-17-27-43-28-40,9/30/2015,"51,878,088.00",0
Megalotto 6/45,04-16-06-38-26-03,10/2/2015,"55,954,944.00",0
Megalotto 6/45,39-45-25-05-14-02,10/5/2015,"60,430,004.00",0
Megalotto 6/45,27-41-12-18-35-19,10/7/2015,"64,897,396.00",0
Megalotto 6/45,09-07-20-21-25-12,10/9/2015,"69,272,620.00",1
Megalotto 6/45,38-18-01-06-11-28,10/12/2015,"9,000,000.00",0
Megalotto 6/45,05-29-24-25-15-36,10/14/2015,"9,000,000.00",0
Megalotto 6/45,14-38-22-05-36-32,10/16/2015,"9,000,000.00",0
Megalotto 6/45,16-26-22-14-13-10,10/19/2015,"10,915,132.00",0
Megalotto 6/45,17-18-36-37-34-28,10/21/2015,"13,624,820.00",0
Megalotto 6/45,34-06-29-23-08-02,10/23/2015,"16,578,144.00",0
Megalotto 6/45,32-09-22-12-45-15,10/26/2015,"19,405,144.00",0
Megalotto 6/45,11-39-05-31-35-17,10/28/2015,"22,373,952.00",0
Megalotto 6/45,26-31-02-05-03-43,10/30/2015,"25,598,856.00",0
Megalotto 6/45,04-44-14-15-45-02,11/2/2015,"28,787,956.00",0
Megalotto 6/45,38-41-24-07-31-26,11/4/2015,"32,184,528.00",0
Megalotto 6/45,29-17-02-36-37-25,11/6/2015,"35,887,580.00",0
Megalotto 6/45,27-14-36-23-06-32,11/9/2015,"39,591,984.00",0
Megalotto 6/45,39-37-27-44-05-25,11/11/2015,"43,352,732.00",0
Megalotto 6/45,02-25-30-38-24-29,11/13/2015,"47,430,084.00",0
Megalotto 6/45,44-08-34-16-01-13,11/16/2015,"51,598,244.00",0
Megalotto 6/45,29-15-20-34-37-30,11/18/2015,"55,667,532.00",0
Megalotto 6/45,14-08-45-09-33-31,11/20/2015,"60,148,720.00",0
Megalotto 6/45,18-23-34-30-21-01,11/23/2015,"64,570,180.00",0
Megalotto 6/45,10-04-45-14-40-39,11/25/2015,"69,142,476.00",0
Megalotto 6/45,01-31-04-39-12-24,11/27/2015,"73,983,696.00",0
Megalotto 6/45,08-13-30-25-02-37,11/30/2015,"78,636,936.00",0
Megalotto 6/45,34-31-04-25-38-27,12/2/2015,"83,699,532.00",0
Megalotto 6/45,14-43-45-05-15-37,12/4/2015,"89,118,184.00",1
Megalotto 6/45,03-32-13-39-44-35,12/7/2015,"9,000,000.00",0
Megalotto 6/45,15-42-35-29-21-30,12/9/2015,"9,000,000.00",0
Megalotto 6/45,31-01-17-08-12-35,12/11/2015,"9,189,612.00",0
Megalotto 6/45,22-27-43-10-17-36,12/14/2015,"11,992,272.00",0
Megalotto 6/45,28-27-30-36-45-19,12/16/2015,"14,835,276.00",0
Megalotto 6/45,16-29-10-15-17-19,12/18/2015,"18,237,744.00",0
Megalotto 6/45,12-24-34-11-31-06,12/21/2015,"21,606,376.00",0
Megalotto 6/45,02-12-34-04-43-20,12/23/2015,"25,230,848.00",1
Megalotto 6/45,39-21-01-22-17-11,12/28/2015,"9,000,000.00",0
Megalotto 6/45,34-10-20-39-06-31,12/30/2015,"9,000,000.00",0
Megalotto 6/45,09-31-28-43-07-15,1/4/2016,"9,490,132.00",0
Megalotto 6/45,18-16-17-42-40-33,1/6/2016,"12,466,680.00",0
Megalotto 6/45,37-21-39-34-19-41,1/8/2016,"15,914,992.00",0
Megalotto 6/45,30-12-11-44-06-14,1/11/2016,"19,009,720.00",0
Megalotto 6/45,22-29-06-27-07-42,1/13/2016,"22,102,296.00",0
Megalotto 6/45,04-45-05-20-14-29,1/15/2016,"25,834,664.00",0
Megalotto 6/45,35-20-24-28-45-29,1/18/2016,"29,225,688.00",0
Megalotto 6/45,43-21-42-04-14-26,1/20/2016,"32,514,040.00",0
Megalotto 6/45,31-43-10-27-44-05,1/22/2016,"36,425,528.00",0
Megalotto 6/45,13-38-22-21-40-09,1/25/2016,"39,868,492.00",0
Megalotto 6/45,09-31-36-38-42-16,1/27/2016,"43,292,444.00",0
Megalotto 6/45,10-12-43-35-28-13,1/29/2016,"47,459,536.00",0
Megalotto 6/45,09-14-40-37-32-35,2/1/2016,"51,903,452.00",0
Megalotto 6/45,31-17-13-20-14-05,2/3/2016,"56,442,224.00",1
Megalotto 6/45,01-36-15-10-08-33,2/5/2016,"9,000,000.00",0
Megalotto 6/45,36-07-03-18-09-30,2/8/2016,"9,000,000.00",0
Megalotto 6/45,37-23-01-43-15-18,2/10/2016,"9,232,568.00",0
Megalotto 6/45,36-19-14-06-12-11,2/12/2016,"12,426,612.00",0
Megalotto 6/45,31-25-20-23-36-13,2/15/2016,"15,622,920.00",0
Megalotto 6/45,16-07-31-06-34-18,2/17/2016,"18,916,072.00",0
Megalotto 6/45,02-41-19-11-21-24,2/19/2016,"22,608,484.00",0
Megalotto 6/45,41-25-31-06-39-16,2/22/2016,"26,468,080.00",0
Megalotto 6/45,01-30-31-37-09-35,2/24/2016,"30,404,952.00",0
Megalotto 6/45,34-26-24-29-23-03,2/26/2016,"34,580,876.00",0
Megalotto 6/45,22-03-35-27-01-32,2/29/2016,"38,954,944.00",0
Megalotto 6/45,21-18-03-05-34-10,3/2/2016,"43,376,412.00",1
Megalotto 6/45,22-33-10-39-16-25,3/4/2016,"9,000,000.00",0
Megalotto 6/45,23-02-36-35-42-45,3/7/2016,"9,000,000.00",0
Megalotto 6/45,28-25-38-36-42-23,3/9/2016,"9,465,620.00",0
Megalotto 6/45,38-39-41-24-37-22,3/11/2016,"12,663,620.00",0
Megalotto 6/45,15-03-25-16-24-41,3/14/2016,"15,698,092.00",0
Megalotto 6/45,09-27-43-02-31-22,3/16/2016,"18,971,380.00",0
Megalotto 6/45,18-02-32-11-35-44,3/18/2016,"22,446,192.00",0
Megalotto 6/45,25-23-39-06-33-20,3/21/2016,"25,838,452.00",0
Megalotto 6/45,44-18-19-34-35-21,3/23/2016,"29,303,696.00",0
Megalotto 6/45,20-24-19-44-16-30,3/28/2016,"32,940,388.00",1
Megalotto 6/45,23-15-34-31-07-10,3/30/2016,"9,000,000.00",0
Megalotto 6/45,34-15-40-08-23-44,4/1/2016,"9,000,000.00",0
Megalotto 6/45,41-35-24-43-37-25,4/4/2016,"9,000,000.00",0
Megalotto 6/45,13-22-18-44-02-21,4/6/2016,"11,275,636.00",0
Megalotto 6/45,24-35-17-06-41-10,4/8/2016,"14,302,560.00",0
Megalotto 6/45,33-39-08-36-32-05,4/11/2016,"17,261,664.00",0
Megalotto 6/45,07-45-44-31-30-43,4/13/2016,"20,200,156.00",0
Megalotto 6/45,23-33-06-31-40-12,4/15/2016,"23,411,848.00",0
Megalotto 6/45,17-21-15-20-35-16,4/18/2016,"26,765,316.00",0
Megalotto 6/45,44-22-32-21-01-38,4/20/2016,"30,137,644.00",0
Megalotto 6/45,07-23-01-39-20-35,4/22/2016,"33,676,864.00",0
Megalotto 6/45,06-44-31-18-41-08,4/25/2016,"37,154,644.00",0
Megalotto 6/45,35-17-07-26-21-24,4/27/2016,"40,661,452.00",0
Megalotto 6/45,44-33-45-23-11-37,4/29/2016,"44,258,488.00",1
Megalotto 6/45,03-39-27-41-28-38,5/2/2016,"9,000,000.00",0
Megalotto 6/45,24-19-12-35-26-22,5/4/2016,"9,000,000.00",0
Megalotto 6/45,09-40-04-07-23-42,5/6/2016,"9,000,000.00",0
Megalotto 6/45,33-19-25-11-45-10,5/9/2016,"10,093,960.00",0
Megalotto 6/45,11-31-04-45-44-06,5/11/2016,"12,763,496.00",0
Megalotto 6/45,25-05-18-10-29-04,5/13/2016,"15,796,816.00",2
Megalotto 6/45,33-42-27-06-21-04,5/16/2016,"9,000,000.00",0
Megalotto 6/45,08-06-16-40-05-27,5/18/2016,"9,000,000.00",0
Megalotto 6/45,08-39-12-37-04-18,5/20/2016,"9,000,000.00",0
Megalotto 6/45,35-34-42-40-22-07,5/23/2016,"10,690,768.00",0
Megalotto 6/45,36-08-16-45-40-10,5/25/2016,"13,251,112.00",0
Megalotto 6/45,05-19-12-24-43-25,5/27/2016,"16,205,220.00",0
Megalotto 6/45,15-26-39-42-02-19,5/30/2016,"19,084,860.00",0
Megalotto 6/45,12-29-03-01-16-17,6/1/2016,"22,085,520.00",0
Megalotto 6/45,43-15-10-21-12-37,6/3/2016,"25,418,820.00",0
Megalotto 6/45,44-26-30-25-07-42,6/6/2016,"28,547,784.00",0
Megalotto 6/45,25-43-20-35-33-18,6/8/2016,"31,712,732.00",0
Megalotto 6/45,41-44-10-33-24-22,6/10/2016,"35,153,224.00",0
Megalotto 6/45,27-42-01-17-38-41,6/13/2016,"38,286,752.00",0
Megalotto 6/45,04-11-24-33-07-39,6/15/2016,"41,458,080.00",0
Megalotto 6/45,01-23-17-11-03-43,6/17/2016,"45,058,992.00",0
Megalotto 6/45,27-03-13-38-40-16,6/20/2016,"48,512,584.00",0
Megalotto 6/45,41-24-05-36-31-09,6/22/2016,"52,099,776.00",0
Megalotto 6/45,16-15-11-25-39-24,6/24/2016,"55,966,336.00",0
Megalotto 6/45,17-27-24-21-20-30,6/27/2016,"59,708,012.00",0
Megalotto 6/45,24-15-43-25-05-10,6/29/2016,"63,495,308.00",0
