LOTTO GAME,COMBINATIONS,DRAW DATE,JACKPOT (?),WINNERS
Superlotto 6/49,26-42-35-47-33-07,7/14/2016,"29,966,832.00",0
Superlotto 6/49,40-16-22-27-13-49,7/17/2016,"33,316,892.00",0
Superlotto 6/49,08-11-04-35-39-17,7/19/2016,"36,249,844.00",0
Superlotto 6/49,48-41-24-37-31-46,7/21/2016,"39,206,772.00",0
Superlotto 6/49,32-21-40-05-24-08,7/24/2016,"42,536,540.00",0
Superlotto 6/49,11-02-46-22-12-09,7/26/2016,"45,533,856.00",0
Superlotto 6/49,48-23-42-43-32-22,7/28/2016,"48,718,748.00",0
Superlotto 6/49,16-09-35-28-13-01,7/31/2016,"52,649,304.00",0
Superlotto 6/49,02-47-27-01-22-17,8/2/2016,"55,845,456.00",0
Superlotto 6/49,30-16-25-43-09-31,8/4/2016,"59,030,536.00",0
Superlotto 6/49,33-18-32-38-01-26,8/7/2016,"63,647,456.00",0
Superlotto 6/49,24-04-48-07-15-23,8/9/2016,"67,878,324.00",0
Superlotto 6/49,17-25-21-36-41-16,8/11/2016,"72,629,456.00",0
Superlotto 6/49,40-07-45-23-01-28,8/14/2016,"77,584,524.00",0
Superlotto 6/49,14-11-29-22-05-09,8/16/2016,"82,316,564.00",1
Superlotto 6/49,18-12-40-36-43-20,8/18/2016,"16,000,000.00",0
Superlotto 6/49,13-06-40-41-05-16,8/21/2016,"16,000,000.00",0
Superlotto 6/49,02-01-24-07-38-03,8/23/2016,"16,000,000.00",0
Superlotto 6/49,48-21-47-34-43-49,8/25/2016,"16,000,000.00",0
Superlotto 6/49,36-48-04-11-44-47,8/28/2016,"16,000,000.00",0
Superlotto 6/49,47-27-03-37-12-16,8/30/2016,"17,638,884.00",0
Superlotto 6/49,23-40-25-05-21-04,9/1/2016,"20,835,700.00",0
Superlotto 6/49,04-17-01-22-45-27,9/4/2016,"23,987,704.00",0
Superlotto 6/49,13-10-31-45-16-01,9/6/2016,"27,110,280.00",0
Superlotto 6/49,47-28-05-18-42-02,9/8/2016,"30,288,248.00",0
Superlotto 6/49,38-03-30-04-09-49,9/11/2016,"33,696,272.00",0
Superlotto 6/49,38-25-46-32-29-41,9/13/2016,"36,830,736.00",0
Superlotto 6/49,31-21-02-25-15-19,9/15/2016,"40,112,948.00",0
Superlotto 6/49,22-06-37-05-23-45,9/18/2016,"43,864,256.00",0
Superlotto 6/49,13-08-07-46-31-43,9/20/2016,"47,546,144.00",0
Superlotto 6/49,15-12-39-47-32-11,9/22/2016,"51,498,072.00",0
Superlotto 6/49,26-09-25-28-39-03,9/25/2016,"55,643,068.00",0
Superlotto 6/49,34-06-18-14-13-29,9/27/2016,"59,623,384.00",0
Superlotto 6/49,38-19-40-34-43-17,9/29/2016,"63,951,652.00",0
Superlotto 6/49,04-21-26-40-42-18,10/2/2016,"68,961,660.00",1
Superlotto 6/49,29-37-36-19-21-39,10/4/2016,"16,000,000.00",0
Superlotto 6/49,04-10-31-06-33-02,10/6/2016,"16,000,000.00",0
Superlotto 6/49,01-30-18-49-32-34,10/9/2016,"16,000,000.00",0
Superlotto 6/49,41-17-49-46-43-19,10/11/2016,"16,000,000.00",0
Superlotto 6/49,43-30-36-40-14-45,10/13/2016,"16,000,000.00",0
Superlotto 6/49,47-25-34-03-01-45,10/16/2016,"18,249,792.00",0
Superlotto 6/49,25-37-34-13-43-02,10/18/2016,"20,980,852.00",0
Superlotto 6/49,30-24-45-18-28-41,10/20/2016,"23,563,096.00",0
Superlotto 6/49,41-36-03-28-13-47,10/23/2016,"26,819,772.00",0
Superlotto 6/49,15-11-24-37-14-41,10/25/2016,"29,940,420.00",0
Superlotto 6/49,42-37-33-11-13-03,10/27/2016,"33,331,276.00",1
Superlotto 6/49,07-08-35-16-33-36,10/30/2016,"16,000,000.00",0
Superlotto 6/49,35-33-24-46-10-03,11/1/2016,"16,000,000.00",0
Superlotto 6/49,46-30-33-20-37-48,11/3/2016,"16,000,000.00",0
Superlotto 6/49,11-24-21-28-07-14,11/6/2016,"16,000,000.00",2
Superlotto 6/49,29-21-20-39-14-10,11/8/2016,"16,000,000.00",0
Superlotto 6/49,42-08-15-41-20-24,11/10/2016,"16,000,000.00",0
Superlotto 6/49,23-25-21-08-24-15,11/13/2016,"16,000,000.00",0
Superlotto 6/49,41-16-19-27-39-38,11/15/2016,"16,000,000.00",0
Superlotto 6/49,33-06-19-12-39-23,11/17/2016,"16,000,000.00",0
Superlotto 6/49,49-47-13-11-42-43,11/20/2016,"16,133,316.00",0
Superlotto 6/49,48-44-41-23-34-12,11/22/2016,"18,465,336.00",0
Superlotto 6/49,22-34-19-18-47-05,11/24/2016,"20,815,004.00",0
Superlotto 6/49,19-27-06-44-01-39,11/27/2016,"23,954,040.00",0
Superlotto 6/49,38-22-41-04-12-34,11/29/2016,"27,160,720.00",0
Superlotto 6/49,32-24-35-03-49-25,12/1/2016,"30,641,228.00",0
Superlotto 6/49,31-46-29-40-27-14,12/4/2016,"34,102,796.00",0
Superlotto 6/49,37-45-19-09-11-03,12/6/2016,"37,668,316.00",0
Superlotto 6/49,28-03-46-49-07-05,12/8/2016,"41,264,536.00",0
Superlotto 6/49,42-44-26-04-25-31,12/11/2016,"44,955,580.00",0
Superlotto 6/49,20-23-14-22-21-16,12/13/2016,"48,647,824.00",0
Superlotto 6/49,33-37-18-27-29-39,12/15/2016,"52,584,812.00",0
Superlotto 6/49,32-33-12-10-35-22,12/18/2016,"56,535,396.00",0
Superlotto 6/49,04-37-32-27-25-46,12/20/2016,"60,506,140.00",0
Superlotto 6/49,05-07-02-01-37-48,12/22/2016,"64,929,760.00",0
Superlotto 6/49,43-41-25-20-44-48,12/27/2016,"69,641,500.00",0
Superlotto 6/49,46-02-16-43-48-04,12/29/2016,"74,481,124.00",0
Superlotto 6/49,21-42-35-36-25-15,1/3/2017,"79,514,464.00",1
Superlotto 6/49,46-44-20-33-01-03,1/5/2017,"16,000,000.00",0
Superlotto 6/49,27-36-28-42-23-03,1/8/2017,"16,000,000.00",0
Superlotto 6/49,22-42-28-37-36-07,1/10/2017,"16,000,000.00",0
Superlotto 6/49,33-46-28-24-39-07,1/12/2017,"16,000,000.00",0
Superlotto 6/49,16-23-43-47-31-21,1/15/2017,"16,000,000.00",0
Superlotto 6/49,29-45-08-39-25-44,1/17/2017,"18,672,580.00",0
Superlotto 6/49,22-32-09-36-08-20,1/19/2017,"21,665,316.00",0
Superlotto 6/49,37-28-34-33-09-11,1/22/2017,"24,801,040.00",0
Superlotto 6/49,10-29-02-27-16-05,1/24/2017,"27,797,928.00",1
Superlotto 6/49,35-26-39-23-40-02,1/26/2017,"16,000,000.00",0
Superlotto 6/49,19-05-44-04-32-20,1/29/2017,"16,000,000.00",0
Superlotto 6/49,17-05-28-18-47-06,1/31/2017,"16,000,000.00",0
Superlotto 6/49,01-48-26-47-44-22,2/2/2017,"16,000,000.00",0
Superlotto 6/49,03-10-13-25-19-15,2/5/2017,"16,000,000.00",1
Superlotto 6/49,08-10-06-23-36-13,2/7/2017,"16,000,000.00",0
Superlotto 6/49,24-44-26-46-29-08,2/9/2017,"16,000,000.00",0
Superlotto 6/49,03-42-48-41-17-16,2/12/2017,"16,000,000.00",0
Superlotto 6/49,27-48-46-16-45-34,2/14/2017,"16,000,000.00",0
Superlotto 6/49,04-39-42-16-46-03,2/16/2017,"16,000,000.00",0
Superlotto 6/49,13-20-32-24-21-43,2/19/2017,"16,000,000.00",0
Superlotto 6/49,02-25-36-47-41-31,2/21/2017,"17,212,456.00",0
Superlotto 6/49,36-04-01-29-15-45,2/23/2017,"20,255,844.00",0
Superlotto 6/49,25-48-18-35-49-36,2/26/2017,"23,352,656.00",0
Superlotto 6/49,48-30-36-29-03-08,2/28/2017,"26,042,588.00",0
Superlotto 6/49,14-27-32-45-03-30,3/2/2017,"29,511,048.00",0
Superlotto 6/49,02-40-24-30-17-15,3/5/2017,"32,884,268.00",0
Superlotto 6/49,22-37-47-16-24-40,3/7/2017,"35,764,120.00",0
Superlotto 6/49,05-38-07-32-08-23,3/9/2017,"39,455,648.00",0
Superlotto 6/49,21-08-02-33-35-25,3/12/2017,"43,091,156.00",0
Superlotto 6/49,26-45-02-46-30-08,3/14/2017,"46,087,184.00",0
Superlotto 6/49,38-49-34-02-45-39,3/16/2017,"50,059,928.00",1
Superlotto 6/49,16-33-29-30-38-28,3/19/2017,"16,000,000.00",0
Superlotto 6/49,36-16-03-08-41-33,3/21/2017,"16,000,000.00",0
Superlotto 6/49,09-39-01-26-20-34,3/23/2017,"16,000,000.00",0
Superlotto 6/49,18-16-09-48-06-35,3/26/2017,"16,000,000.00",0
Superlotto 6/49,41-36-10-09-49-37,3/28/2017,"16,000,000.00",0
Superlotto 6/49,34-45-39-05-04-41,3/30/2017,"17,718,976.00",1
Superlotto 6/49,24-18-44-19-16-43,4/2/2017,"16,000,000.00",0
Superlotto 6/49,20-21-26-06-04-25,4/4/2017,"16,000,000.00",0
Superlotto 6/49,24-38-40-39-10-34,4/6/2017,"16,000,000.00",0
Superlotto 6/49,18-16-03-32-10-23,4/9/2017,"16,000,000.00",0
Superlotto 6/49,14-34-22-09-39-03,4/11/2017,"16,000,000.00",0
Superlotto 6/49,39-27-04-08-11-46,4/18/2017,"17,088,596.00",0
Superlotto 6/49,17-23-47-26-02-39,4/20/2017,"20,182,132.00",0
Superlotto 6/49,07-08-29-40-48-25,4/23/2017,"23,274,576.00",0
Superlotto 6/49,02-08-26-24-36-37,4/25/2017,"26,022,512.00",0
Superlotto 6/49,15-23-48-36-01-14,4/27/2017,"29,371,920.00",0
Superlotto 6/49,27-17-09-39-41-25,4/30/2017,"32,743,156.00",0
Superlotto 6/49,08-13-41-43-05-46,5/2/2017,"35,599,812.00",0
Superlotto 6/49,29-30-47-07-09-27,5/4/2017,"39,129,752.00",0
Superlotto 6/49,38-16-33-29-27-25,5/7/2017,"42,863,364.00",0
Superlotto 6/49,08-03-27-17-45-20,5/9/2017,"46,184,468.00",0
Superlotto 6/49,39-36-13-01-10-21,5/11/2017,"50,203,780.00",0
Superlotto 6/49,05-43-34-02-33-26,5/14/2017,"54,425,004.00",1
Superlotto 6/49,20-11-33-14-47-38,5/16/2017,"16,000,000.00",0
Superlotto 6/49,09-14-06-27-32-44,5/18/2017,"16,000,000.00",0
Superlotto 6/49,18-10-31-27-35-20,5/21/2017,"16,000,000.00",0
Superlotto 6/49,21-26-15-29-33-31,5/23/2017,"16,000,000.00",0
Superlotto 6/49,33-07-38-32-49-09,5/25/2017,"16,000,000.00",0
Superlotto 6/49,26-41-28-07-45-19,5/28/2017,"17,579,616.00",0
Superlotto 6/49,26-22-42-40-45-39,5/30/2017,"19,794,324.00",0
Superlotto 6/49,22-34-12-05-32-45,6/1/2017,"22,695,420.00",0
Superlotto 6/49,15-06-08-39-05-03,6/4/2017,"25,884,996.00",0
Superlotto 6/49,01-15-19-21-17-16,6/6/2017,"28,516,616.00",0
Superlotto 6/49,14-35-23-06-10-48,6/8/2017,"31,879,612.00",0
Superlotto 6/49,30-44-32-48-29-37,6/11/2017,"35,283,064.00",0
Superlotto 6/49,43-49-29-30-48-37,6/13/2017,"38,117,760.00",0
Superlotto 6/49,36-12-07-10-47-29,6/15/2017,"41,657,180.00",0
Superlotto 6/49,28-40-43-39-12-16,6/18/2017,"45,224,488.00",0
Superlotto 6/49,40-07-21-45-32-46,6/20/2017,"48,203,200.00",0
Superlotto 6/49,28-04-11-37-19-47,6/22/2017,"51,824,212.00",0
Superlotto 6/49,43-27-09-08-30-45,6/25/2017,"55,377,104.00",0
Superlotto 6/49,27-37-42-38-22-03,6/27/2017,"58,346,868.00",0
Superlotto 6/49,34-28-29-16-09-03,6/29/2017,"62,116,256.00",0
Superlotto 6/49,46-13-45-37-17-26,7/2/2017,"65,795,968.00",0
Superlotto 6/49,35-15-13-37-25-47,7/4/2017,"68,926,080.00",0
Superlotto 6/49,09-29-45-17-14-26,7/6/2017,"72,815,312.00",0
Superlotto 6/49,11-17-16-04-10-29,7/9/2017,"76,794,896.00",0
Superlotto 6/49,41-45-11-03-28-23,7/11/2017,"80,181,296.00",0
Superlotto 6/49,23-30-22-03-41-19,7/13/2017,"84,297,960.00",0
Superlotto 6/49,45-10-25-03-37-13,7/16/2017,"88,467,896.00",0
Superlotto 6/49,25-30-01-42-28-06,7/18/2017,"92,182,352.00",0
Superlotto 6/49,29-23-12-31-22-13,7/20/2017,"96,878,128.00",0
Superlotto 6/49,14-18-34-26-24-28,7/23/2017,"101,395,992.00",0
Superlotto 6/49,31-18-21-01-34-28,7/25/2017,"105,794,692.00",0
Superlotto 6/49,14-26-47-44-31-30,7/27/2017,"110,832,140.00",0
Superlotto 6/49,36-12-32-23-28-40,7/30/2017,"116,079,532.00",0
Superlotto 6/49,05-03-32-24-26-36,8/1/2017,"120,851,824.00",0
Superlotto 6/49,36-10-24-46-35-42,8/3/2017,"126,654,792.00",0
Superlotto 6/49,26-44-18-37-28-21,8/6/2017,"132,491,300.00",0
Superlotto 6/49,25-38-07-48-27-46,8/8/2017,"137,738,448.00",0
Superlotto 6/49,05-46-12-23-47-31,8/10/2017,"143,920,564.00",0
Superlotto 6/49,07-38-42-29-48-02,8/13/2017,"150,051,788.00",0
Superlotto 6/49,21-46-47-08-43-11,8/15/2017,"155,718,480.00",0
Superlotto 6/49,28-39-19-16-01-12,8/17/2017,"162,245,324.00",0
Superlotto 6/49,13-36-07-19-06-01,8/20/2017,"168,815,152.00",0
Superlotto 6/49,21-30-03-18-06-11,8/22/2017,"174,542,640.00",0
Superlotto 6/49,11-15-17-38-44-09,8/24/2017,"181,361,984.00",0
Superlotto 6/49,08-19-40-28-39-41,8/27/2017,"188,191,424.00",0
Superlotto 6/49,43-17-30-32-10-47,8/29/2017,"194,371,576.00",0
Superlotto 6/49,18-42-16-26-41-40,8/31/2017,"201,614,540.00",0
Superlotto 6/49,44-03-38-07-43-36,9/3/2017,"209,428,024.00",0
Superlotto 6/49,36-15-11-03-26-46,9/5/2017,"216,332,112.00",0
Superlotto 6/49,01-33-38-48-02-04,9/7/2017,"224,721,448.00",0
Superlotto 6/49,29-25-19-23-07-30,9/10/2017,"234,261,400.00",1
Superlotto 6/49,18-12-04-41-17-34,9/12/2017,"16,000,000.00",0
Superlotto 6/49,04-27-36-19-06-39,9/14/2017,"16,000,000.00",0
Superlotto 6/49,35-30-02-36-04-20,9/17/2017,"16,000,000.00",0
Superlotto 6/49,21-39-04-10-31-11,9/19/2017,"16,000,000.00",1
Superlotto 6/49,25-30-47-01-43-14,9/21/2017,"16,000,000.00",0
Superlotto 6/49,12-35-17-07-14-34,9/24/2017,"16,000,000.00",0
Superlotto 6/49,47-25-09-38-03-05,9/26/2017,"16,000,000.00",0
Superlotto 6/49,32-21-15-43-09-41,9/28/2017,"16,000,000.00",0
Superlotto 6/49,32-13-19-08-27-40,10/1/2017,"16,000,000.00",0
Superlotto 6/49,11-35-16-45-33-41,10/3/2017,"16,705,652.00",0
Superlotto 6/49,26-11-46-09-14-07,10/5/2017,"19,283,516.00",0
Superlotto 6/49,06-01-04-17-19-31,10/8/2017,"22,687,048.00",0
Superlotto 6/49,31-36-17-47-34-10,10/10/2017,"25,471,656.00",0
Superlotto 6/49,41-32-17-31-12-19,10/12/2017,"28,966,112.00",0
Superlotto 6/49,16-26-49-44-03-12,10/15/2017,"32,271,414.12",0
Superlotto 6/49,30-18-41-24-48-42,10/17/2017,"35,303,083.00",0
Superlotto 6/49,22-15-01-28-11-06,10/19/2017,"38,963,197.00",1
Superlotto 6/49,14-29-16-10-31-42,10/22/2017,"15,840,000.00",0
Superlotto 6/49,42-01-17-05-34-45,10/24/2017,"15,840,000.00",0
Superlotto 6/49,36-16-35-48-11-03,10/26/2017,"15,840,000.00",0
Superlotto 6/49,32-22-16-36-10-27,10/29/2017,"15,840,000.00",2
Superlotto 6/49,24-26-21-17-48-43,10/31/2017,"15,840,000.00",0
Superlotto 6/49,34-36-49-33-48-05,11/2/2017,"15,840,000.00",0
Superlotto 6/49,11-45-27-17-47-14,11/5/2017,"15,840,000.00",0
Superlotto 6/49,38-32-14-24-25-23,11/7/2017,"15,840,000.00",0
Superlotto 6/49,08-31-29-01-10-16,11/9/2017,"15,840,000.00",0
Superlotto 6/49,09-40-08-42-25-07,11/12/2017,"16,993,117.00",0
Superlotto 6/49,36-05-30-04-21-29,11/14/2017,"19,413,695.00",0
Superlotto 6/49,08-20-43-07-09-45,11/16/2017,"22,752,367.00",0
Superlotto 6/49,37-19-01-40-32-06,11/19/2017,"25,891,597.00",0
Superlotto 6/49,23-16-45-19-27-05,11/21/2017,"28,534,477.00",0
Superlotto 6/49,04-28-09-11-17-13,11/23/2017,"31,846,067.00",0
Superlotto 6/49,34-19-42-12-35-28,11/26/2017,"35,204,519.00",0
Superlotto 6/49,45-24-01-14-38-30,11/28/2017,"37,919,214.00",0
Superlotto 6/49,28-03-23-32-29-02,11/30/2017,"41,251,012.00",1
Superlotto 6/49,11-28-14-38-16-02,12/3/2017,"15,840,000.00",0
Superlotto 6/49,19-21-23-17-25-37,12/5/2017,"15,840,000.00",0
Superlotto 6/49,37-28-45-22-23-09,12/7/2017,"15,840,000.00",0
Superlotto 6/49,42-04-20-30-05-03,12/10/2017,"15,840,000.00",0
Superlotto 6/49,47-28-48-13-04-31,12/12/2017,"15,840,000.00",0
Superlotto 6/49,37-33-35-06-08-28,12/14/2017,"17,506,761.00",0
Superlotto 6/49,28-32-37-26-36-35,12/17/2017,"20,702,259.00",0
Superlotto 6/49,32-03-49-23-44-07,12/19/2017,"23,301,393.00",0
Superlotto 6/49,02-43-16-32-05-44,12/21/2017,"26,823,995.00",0
Superlotto 6/49,05-35-31-21-10-04,12/24/2017,"28,806,157.00",0
Superlotto 6/49,32-46-45-04-24-25,12/26/2017,"31,410,788.00",0
Superlotto 6/49,44-36-18-19-21-30,12/28/2017,"35,137,702.00",0
Superlotto 6/49,14-05-19-02-33-37,12/31/2017,"37,673,290.00",0
Superlotto 6/49,36-29-48-16-04-32,1/2/2018,"40,445,520.00",0
Superlotto 6/49,01-41-35-10-16-13,1/4/2018,"44,688,616.00",0
Superlotto 6/49,16-24-04-31-33-42,1/7/2018,"48,766,608.00",0
Superlotto 6/49,04-01-36-22-49-40,1/9/2018,"52,264,900.00",0
Superlotto 6/49,47-41-26-32-48-38,1/11/2018,"56,704,801.00",0
Superlotto 6/49,23-39-41-01-40-38,1/14/2018,"61,058,734.00",0
Superlotto 6/49,25-33-47-18-08-16,1/16/2018,"64,806,165.00",0
Superlotto 6/49,26-07-36-25-43-03,1/18/2018,"69,501,786.00",0
Superlotto 6/49,09-22-12-41-42-38,1/21/2018,"74,106,926.00",0
Superlotto 6/49,30-17-24-23-06-02,1/23/2018,"78,181,176.00",2
Superlotto 6/49,18-44-34-21-19-11,1/25/2018,"15,840,000.00",0
Superlotto 6/49,34-45-19-12-01-14,1/28/2018,"15,840,000.00",0
Superlotto 6/49,44-14-26-13-15-16,1/30/2018,"15,840,000.00",0
Superlotto 6/49,41-18-25-07-44-27,2/1/2018,"15,840,000.00",0
Superlotto 6/49,35-14-25-01-02-03,2/4/2018,"15,840,000.00",0
Superlotto 6/49,09-19-45-04-26-15,2/6/2018,"17,564,323.00",0
Superlotto 6/49,14-04-27-31-18-08,2/8/2018,"20,481,461.00",0
Superlotto 6/49,19-15-10-26-46-44,2/11/2018,"23,994,001.00",0
Superlotto 6/49,27-46-48-01-22-29,2/13/2018,"26,593,246.00",0
Superlotto 6/49,03-31-41-02-08-11,2/15/2018,"30,521,475.00",0
Superlotto 6/49,32-19-43-40-25-29,2/18/2018,"34,573,473.00",0
Superlotto 6/49,35-26-06-29-48-32,2/20/2018,"37,925,538.00",0
Superlotto 6/49,12-17-49-02-35-13,2/22/2018,"41,902,443.00",0
Superlotto 6/49,39-45-09-08-36-44,2/25/2018,"46,044,718.00",0
Superlotto 6/49,28-42-23-01-44-36,2/27/2018,"49,481,329.00",0
Superlotto 6/49,21-04-07-48-24-09,3/1/2018,"53,672,379.00",0
Superlotto 6/49,21-43-11-09-10-45,3/4/2018,"58,339,120.00",0
Superlotto 6/49,12-29-28-33-10-08,3/6/2018,"62,184,570.00",0
Superlotto 6/49,35-22-33-30-34-38,3/8/2018,"66,864,648.00",0
Superlotto 6/49,37-08-42-19-10-09,3/11/2018,"72,036,737.00",0
Superlotto 6/49,12-43-41-42-02-30,3/13/2018,"76,715,980.00",0
Superlotto 6/49,09-20-44-47-45-01,3/15/2018,"81,879,546.00",0
Superlotto 6/49,32-38-28-43-15-16,3/18/2018,"87,559,580.00",0
Superlotto 6/49,10-06-34-43-30-28,3/20/2018,"92,537,510.00",0
Superlotto 6/49,30-47-18-09-39-41,3/22/2018,"98,106,446.00",0
Superlotto 6/49,44-24-37-27-48-09,3/25/2018,"104,228,816.00",1
Superlotto 6/49,15-38-37-36-07-49,3/27/2018,"15,840,000.00",0
Superlotto 6/49,18-04-16-22-08-05,4/3/2018,"15,840,000.00",0
Superlotto 6/49,24-10-17-06-08-41,4/5/2018,"15,840,000.00",0
Superlotto 6/49,29-30-19-08-02-15,4/8/2018,"15,840,000.00",0
Superlotto 6/49,28-18-19-24-31-10,4/10/2018,"15,840,000.00",0
Superlotto 6/49,35-16-47-17-29-38,4/12/2018,"17,030,198.00",0
Superlotto 6/49,30-37-33-18-08-25,4/15/2018,"20,053,924.00",0
Superlotto 6/49,28-40-44-30-45-14,4/17/2018,"22,445,732.00",0
Superlotto 6/49,07-09-47-21-31-15,4/19/2018,"25,448,675.00",0
Superlotto 6/49,38-27-13-29-22-31,4/22/2018,"28,523,326.00",0
Superlotto 6/49,25-29-34-28-11-44,4/24/2018,"30,829,880.00",0
Superlotto 6/49,04-41-03-19-30-06,4/26/2018,"33,787,750.00",0
Superlotto 6/49,41-39-44-19-04-48,4/29/2018,"36,896,857.00",0
Superlotto 6/49,49-19-33-36-18-26,5/1/2018,"39,190,497.00",0
Superlotto 6/49,07-20-02-01-16-28,5/3/2018,"42,214,919.00",0
Superlotto 6/49,14-07-16-10-30-40,5/6/2018,"45,451,487.00",1
Superlotto 6/49,48-29-07-06-30-42,5/8/2018,"15,840,000.00",0
Superlotto 6/49,39-49-27-12-17-24,5/10/2018,"15,840,000.00",0
Superlotto 6/49,19-42-08-23-14-21,5/13/2018,"15,840,000.00",0
Superlotto 6/49,17-23-05-33-36-22,5/15/2018,"15,840,000.00",0
Superlotto 6/49,23-31-28-48-49-17,5/17/2018,"15,840,000.00",0
Superlotto 6/49,03-19-40-23-45-07,5/20/2018,"15,840,000.00",0
Superlotto 6/49,10-46-33-11-47-29,5/22/2018,"17,289,246.00",0
Superlotto 6/49,26-34-21-16-31-23,5/24/2018,"20,192,678.00",0
Superlotto 6/49,35-49-41-28-33-40,5/27/2018,"23,045,644.00",0
Superlotto 6/49,45-15-31-39-35-10,5/29/2018,"25,309,818.00",0
Superlotto 6/49,24-12-19-10-42-38,5/31/2018,"28,523,904.00",0
Superlotto 6/49,23-19-27-30-41-03,6/3/2018,"31,649,374.00",0
Superlotto 6/49,05-01-25-36-39-13,6/5/2018,"34,195,119.00",0
Superlotto 6/49,44-09-36-03-08-33,6/7/2018,"37,683,883.00",0
Superlotto 6/49,22-30-29-48-08-21,6/10/2018,"40,879,817.00",0
Superlotto 6/49,03-17-23-43-09-32,6/12/2018,"43,550,698.00",0
Superlotto 6/49,48-46-23-49-27-16,6/14/2018,"47,283,093.00",0
Superlotto 6/49,19-06-20-34-08-13,6/17/2018,"50,997,870.00",1
Superlotto 6/49,45-08-44-29-17-32,6/19/2018,"15,840,000.00",0
Superlotto 6/49,07-11-18-29-19-02,6/21/2018,"15,840,000.00",0
Superlotto 6/49,09-16-02-10-49-21,6/24/2018,"15,840,000.00",0
Superlotto 6/49,03-04-35-21-22-33,6/26/2018,"15,840,000.00",0
Superlotto 6/49,11-12-25-22-32-29,6/28/2018,"15,840,000.00",0
Superlotto 6/49,04-02-07-49-34-18,7/1/2018,"15,840,000.00",0
Superlotto 6/49,31-07-46-17-27-12,7/3/2018,"18,084,192.00",0
Superlotto 6/49,47-41-01-49-30-04,7/5/2018,"21,286,462.00",0
Superlotto 6/49,10-44-21-19-24-34,7/8/2018,"24,389,442.00",0
Superlotto 6/49,28-11-06-17-10-25,7/10/2018,"26,881,510.00",1
Superlotto 6/49,29-12-15-19-44-47,7/12/2018,"15,840,000.00",0
Superlotto 6/49,43-35-25-14-22-37,7/15/2018,"15,840,000.00",0
Superlotto 6/49,04-14-23-09-42-13,7/17/2018,"15,840,000.00",0
Superlotto 6/49,31-27-03-18-42-02,7/19/2018,"15,840,000.00",0
Superlotto 6/49,01-41-13-30-10-17,7/22/2018,"15,840,000.00",0
Superlotto 6/49,07-25-46-21-33-05,7/24/2018,"15,840,000.00",0
Superlotto 6/49,39-26-32-43-06-35,7/26/2018,"17,256,445.00",0
Superlotto 6/49,48-45-42-06-13-49,7/29/2018,"19,944,208.00",0
Superlotto 6/49,12-32-33-36-49-06,7/31/2018,"22,144,186.00",0
Superlotto 6/49,19-24-17-15-36-35,8/2/2018,"25,110,178.00",0
Superlotto 6/49,31-17-48-45-05-24,8/5/2018,"28,126,415.00",0
Superlotto 6/49,40-32-21-04-38-39,8/7/2018,"30,452,745.00",0
Superlotto 6/49,31-48-32-43-09-17,8/9/2018,"33,523,321.00",0
Superlotto 6/49,23-12-13-01-30-39,8/12/2018,"36,367,116.00",0
Superlotto 6/49,45-10-03-14-47-01,8/14/2018,"38,791,788.00",0
Superlotto 6/49,47-30-03-06-04-18,8/16/2018,"41,907,896.00",0
Superlotto 6/49,37-06-38-01-16-47,8/19/2018,"45,120,977.00",0
Superlotto 6/49,29-17-09-19-28-04,8/21/2018,"47,841,537.00",1
Superlotto 6/49,03-05-08-02-32-10,8/23/2018,"15,840,000.00",0
Superlotto 6/49,43-30-42-11-28-47,8/26/2018,"15,840,000.00",0
Superlotto 6/49,34-23-33-41-29-32,8/28/2018,"15,840,000.00",0
Superlotto 6/49,12-25-30-02-34-24,8/30/2018,"15,840,000.00",0
Superlotto 6/49,22-44-45-23-48-46,9/2/2018,"15,840,000.00",0
Superlotto 6/49,19-01-38-39-44-43,9/4/2018,"18,543,489.00",0
Superlotto 6/49,14-12-48-45-43-28,9/6/2018,"22,099,256.00",0
Superlotto 6/49,23-08-21-05-27-47,9/9/2018,"26,340,863.00",0
Superlotto 6/49,05-07-28-49-40-19,9/11/2018,"29,696,646.00",0
Superlotto 6/49,06-24-48-37-29-22,9/13/2018,"34,056,396.00",0
Superlotto 6/49,33-18-45-12-10-04,9/16/2018,"38,562,504.00",0
Superlotto 6/49,16-20-15-43-07-17,9/18/2018,"42,357,000.00",0
Superlotto 6/49,23-14-40-32-17-31,9/20/2018,"46,791,159.00",0
Superlotto 6/49,18-43-32-21-30-31,9/23/2018,"51,698,066.00",0
Superlotto 6/49,07-12-05-18-46-44,9/25/2018,"55,964,344.00",0
Superlotto 6/49,36-01-04-26-18-21,9/27/2018,"61,375,561.00",0
Superlotto 6/49,25-13-02-39-48-33,9/30/2018,"67,816,683.00",0
Superlotto 6/49,14-20-15-21-36-05,10/2/2018,"73,493,268.00",0
Superlotto 6/49,36-30-01-09-06-22,10/4/2018,"80,369,745.00",0
Superlotto 6/49,13-22-24-30-49-14,10/7/2018,"89,049,459.00",0
Superlotto 6/49,19-32-40-21-05-43,10/9/2018,"97,384,918.00",1
Superlotto 6/49,18-10-15-03-19-46,10/11/2018,"15,840,000.00",0
Superlotto 6/49,34-06-11-49-03-45,10/14/2018,"15,840,000.00",0
Superlotto 6/49,20-48-21-36-33-09,10/16/2018,"17,100,773.00",0
